instrument_id,field_name,field_value,source_url,source_title,evidence_quote,confidence_score,needs_human_review,review_note,updated_at
CHNSUBECDI01S000,GHGs affected,CO2,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202502/t20250209_1396066.html,国家发展改革委 国家能源局关于深化新能源上网电价市场化改革 促进新能源高质量发展的通知,建立支持新能源可持续发展的价格结算机制。纳入机制的电量，市场交易均价低于机制电价时，向新能源发电企业支付差价；高于机制电价时，由新能源发电企业支付差价。,0.72,true,Classified as renewable electricity contract for difference because the mechanism settles the difference between market transaction prices and a mechanism electricity price for eligible new energy generation. The official NDRC notice URL is used. Direct shell fetching is blocked in this environment; verify any clause-level transcription against the web page before publication.,2026-06-15T17:17:24
CHNSUBECDI01S000,Mitigation effects,positive,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202502/t20250209_1396066.html,国家发展改革委 国家能源局关于深化新能源上网电价市场化改革 促进新能源高质量发展的通知,建立支持新能源可持续发展的价格结算机制。纳入机制的电量，市场交易均价低于机制电价时，向新能源发电企业支付差价；高于机制电价时，由新能源发电企业支付差价。,0.72,true,Classified as renewable electricity contract for difference because the mechanism settles the difference between market transaction prices and a mechanism electricity price for eligible new energy generation. The official NDRC notice URL is used. Direct shell fetching is blocked in this environment; verify any clause-level transcription against the web page before publication.,2026-06-15T17:17:24
CHNSUBECDI01S000,Mitigation co-benefits,Energy supply security; Technological innovation; Industrial development,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202502/t20250209_1396066.html,国家发展改革委 国家能源局关于深化新能源上网电价市场化改革 促进新能源高质量发展的通知,建立支持新能源可持续发展的价格结算机制。纳入机制的电量，市场交易均价低于机制电价时，向新能源发电企业支付差价；高于机制电价时，由新能源发电企业支付差价。,0.72,true,Classified as renewable electricity contract for difference because the mechanism settles the difference between market transaction prices and a mechanism electricity price for eligible new energy generation. The official NDRC notice URL is used. Direct shell fetching is blocked in this environment; verify any clause-level transcription against the web page before publication.,2026-06-15T17:17:24
CHNSUBECDI01S000,Legal statute,国家发展改革委 国家能源局关于深化新能源上网电价市场化改革 促进新能源高质量发展的通知,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202502/t20250209_1396066.html,国家发展改革委 国家能源局关于深化新能源上网电价市场化改革 促进新能源高质量发展的通知,建立支持新能源可持续发展的价格结算机制。纳入机制的电量，市场交易均价低于机制电价时，向新能源发电企业支付差价；高于机制电价时，由新能源发电企业支付差价。,0.72,true,Classified as renewable electricity contract for difference because the mechanism settles the difference between market transaction prices and a mechanism electricity price for eligible new energy generation. The official NDRC notice URL is used. Direct shell fetching is blocked in this environment; verify any clause-level transcription against the web page before publication.,2026-06-15T17:17:24
CHNSUBECDI01S000,Legal document,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202502/t20250209_1396066.html,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202502/t20250209_1396066.html,国家发展改革委 国家能源局关于深化新能源上网电价市场化改革 促进新能源高质量发展的通知,建立支持新能源可持续发展的价格结算机制。纳入机制的电量，市场交易均价低于机制电价时，向新能源发电企业支付差价；高于机制电价时，由新能源发电企业支付差价。,0.72,true,Classified as renewable electricity contract for difference because the mechanism settles the difference between market transaction prices and a mechanism electricity price for eligible new energy generation. The official NDRC notice URL is used. Direct shell fetching is blocked in this environment; verify any clause-level transcription against the web page before publication.,2026-06-15T17:17:24
CHNTAXVPTI01S000,政策工具ID,CHNTAXVPTI01S000,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,工具/子方案,工具,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,组别,税收,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,方法,车辆购置税优惠,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,排放行业,交通,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,子行业,道路交通；乘用车；新能源汽车,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,本国工具名称,新能源汽车车辆购置税减免政策,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,英文工具名称,New energy vehicle purchase tax exemption and reduction policy,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,政策包,新能源汽车推广政策,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,描述,中国对符合条件的新能源汽车免征或减半征收车辆购置税。2014年原始政策规定，自2014年9月1日至2017年12月31日，对购置的新能源汽车免征车辆购置税。2023年延续和优化政策将支持延长至2027年底：2024年1月1日至2025年12月31日期间购置的新能源汽车免征车辆购置税，每辆新能源乘用车免税额不超过3万元；2026年1月1日至2027年12月31日期间购置的新能源汽车减半征收车辆购置税，每辆新能源乘用车减税额不超过1.5万元。,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,目标,工业发展；低碳出行；绿色经济,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,减缓相关性,直接,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,作用渠道,需求侧,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,国家,中国,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,管辖层级,国家,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,管辖地名称,N/A,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,通过日期,01/08/2014,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,生效日期,01/09/2014,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,终止日期,31/12/2027,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,最近修订,19/06/2023,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,最近修订（详情）,2023年公告将政策延续并优化至31/12/2027：2024-2025年购置的符合条件新能源汽车免征车辆购置税，新能源乘用车每辆免税额不超过3万元；2026-2027年购置的符合条件新能源汽车减半征收车辆购置税，新能源乘用车每辆减税额不超过1.5万元。,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,状态,生效,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,管理机构,财政部；税务总局；工业和信息化部,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,受规制资产,道路运输车辆；汽车,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,受规制资产（状态）,新建,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,受规制资产（详情）,符合条件的新能源汽车，包括列入免征或减免车辆购置税新能源汽车车型目录的纯电动汽车、插电式混合动力汽车（含增程式）和燃料电池汽车。,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,受规制资产（其他）,N/A,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,受规制资产（阈值范围）,2024-2025年购置的符合条件新能源汽车免征车辆购置税，新能源乘用车每辆免税额不超过3万元；2026-2027年购置的符合条件新能源汽车减半征收车辆购置税，新能源乘用车每辆减税额不超过1.5万元。,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
CHNTAXVPTI01S000,受规制主体,个人；企业,https://szs.mof.gov.cn/zhengcefabu/202306/t20230620_3891500.htm; https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=48973,财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告; 财政部 国家税务总局 工业和信息化部关于免征新能源汽车车辆购置税的公告,对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税，其中，每辆新能源乘用车免税额不超过3万元；对购置日期在2026年1月1日至2027年12月31日期间的新能源汽车减半征收车辆购置税，其中，每辆新能源乘用车减税额不超过1.5万元。,0.86,true,Classified as tax / vehicle purchase tax incentive because the policy exempts or reduces vehicle purchase tax liability for eligible low-carbon vehicles. This is a tax expenditure rather than a direct cash subsidy.,2026-06-15T17:17:37
